cohort_month,dimension,first_value,m,metric,cohort_size,retention
2025-01-01,sku,essential routine,4,same,2,0.00%
2025-01-01,sku,essential routine,5,any,2,0.00%
2025-01-01,sku,essential routine,5,same,2,0.00%
2025-01-01,sku,essential routine,6,any,2,0.00%
2025-01-01,sku,essential routine,6,same,2,0.00%
2025-01-01,sku,essential routine,7,any,2,0.00%
2025-01-01,sku,essential routine,7,same,2,0.00%
2025-01-01,sku,essential routine,8,any,2,0.00%
2025-01-01,sku,essential routine,8,same,2,0.00%
2025-01-01,sku,essential routine,9,any,2,0.00%
2025-01-01,sku,essential routine,9,same,2,0.00%
2025-01-01,sku,essential routine,10,any,2,0.00%
2025-01-01,sku,essential routine,10,same,2,0.00%
2025-01-01,sku,essential routine,11,any,2,0.00%
2025-01-01,sku,essential routine,11,same,2,0.00%
2025-01-01,sku,essential routine,12,any,2,0.00%
2025-01-01,sku,essential routine,12,same,2,0.00%
2025-06-01,sku,essential routine,0,any,1,100.00%
2025-06-01,sku,essential routine,0,same,1,100.00%
2025-06-01,sku,essential routine,1,any,1,100.00%
2025-06-01,sku,essential routine,1,same,1,0.00%
2025-06-01,sku,essential routine,2,any,1,0.00%
2025-06-01,sku,essential routine,2,same,1,0.00%
2025-06-01,sku,essential routine,3,any,1,0.00%
2025-06-01,sku,essential routine,3,same,1,0.00%
2025-06-01,sku,essential routine,4,any,1,0.00%
2025-06-01,sku,essential routine,4,same,1,0.00%
2025-06-01,sku,essential routine,5,any,1,0.00%
2025-06-01,sku,essential routine,5,same,1,0.00%
2025-06-01,sku,essential routine,6,any,1,0.00%
2025-06-01,sku,essential routine,6,same,1,0.00%
2025-06-01,sku,essential routine,7,any,1,0.00%
2025-06-01,sku,essential routine,7,same,1,0.00%
2025-06-01,sku,essential routine,8,any,1,0.00%
2025-06-01,sku,essential routine,8,same,1,0.00%
2025-06-01,sku,essential routine,9,any,1,0.00%
2025-06-01,sku,essential routine,9,same,1,0.00%
2025-06-01,sku,essential routine,10,any,1,0.00%
2025-06-01,sku,essential routine,10,same,1,0.00%
2025-06-01,sku,essential routine,11,any,1,0.00%
2025-06-01,sku,essential routine,11,same,1,0.00%
2025-06-01,sku,essential routine,12,any,1,0.00%
2025-06-01,sku,essential routine,12,same,1,0.00%
2025-07-01,sku,essential routine,0,any,1,100.00%
2025-07-01,sku,essential routine,0,same,1,100.00%
2025-07-01,sku,essential routine,1,any,1,0.00%
2025-07-01,sku,essential routine,1,same,1,0.00%
2025-07-01,sku,essential routine,2,any,1,0.00%
2025-07-01,sku,essential routine,2,same,1,0.00%
2025-07-01,sku,essential routine,3,any,1,0.00%
2025-07-01,sku,essential routine,3,same,1,0.00%
2025-07-01,sku,essential routine,4,any,1,0.00%
2025-07-01,sku,essential routine,4,same,1,0.00%
2025-07-01,sku,essential routine,5,any,1,0.00%
2025-07-01,sku,essential routine,5,same,1,0.00%
2025-07-01,sku,essential routine,6,any,1,0.00%
2025-07-01,sku,essential routine,6,same,1,0.00%
2025-07-01,sku,essential routine,7,any,1,0.00%
2025-07-01,sku,essential routine,7,same,1,0.00%
2025-07-01,sku,essential routine,8,any,1,0.00%
2025-07-01,sku,essential routine,8,same,1,0.00%
2025-07-01,sku,essential routine,9,any,1,0.00%
2025-07-01,sku,essential routine,9,same,1,0.00%
2025-07-01,sku,essential routine,10,any,1,0.00%
2025-07-01,sku,essential routine,10,same,1,0.00%
2025-07-01,sku,essential routine,11,any,1,0.00%
2025-07-01,sku,essential routine,11,same,1,0.00%
2025-07-01,sku,essential routine,12,any,1,0.00%
2025-07-01,sku,essential routine,12,same,1,0.00%
2025-03-01,sku,eye cream,0,any,1,100.00%
2025-03-01,sku,eye cream,0,same,1,100.00%
2025-03-01,sku,eye cream,1,any,1,0.00%
2025-03-01,sku,eye cream,1,same,1,0.00%
2025-03-01,sku,eye cream,2,any,1,0.00%
2025-03-01,sku,eye cream,2,same,1,0.00%
2025-03-01,sku,eye cream,3,any,1,0.00%
2025-03-01,sku,eye cream,3,same,1,0.00%
2025-03-01,sku,eye cream,4,any,1,0.00%
2025-03-01,sku,eye cream,4,same,1,0.00%
2025-03-01,sku,eye cream,5,any,1,0.00%
2025-03-01,sku,eye cream,5,same,1,0.00%
2025-03-01,sku,eye cream,6,any,1,0.00%
2025-03-01,sku,eye cream,6,same,1,0.00%
2025-03-01,sku,eye cream,7,any,1,0.00%
2025-03-01,sku,eye cream,7,same,1,0.00%
2025-03-01,sku,eye cream,8,any,1,0.00%
2025-03-01,sku,eye cream,8,same,1,0.00%
2025-03-01,sku,eye cream,9,any,1,0.00%
2025-03-01,sku,eye cream,9,same,1,0.00%
2025-03-01,sku,eye cream,10,any,1,0.00%
2025-03-01,sku,eye cream,10,same,1,0.00%
2025-03-01,sku,eye cream,11,any,1,0.00%
2025-03-01,sku,eye cream,11,same,1,0.00%
2025-03-01,sku,eye cream,12,any,1,0.00%
2025-03-01,sku,eye cream,12,same,1,0.00%
2025-07-01,sku,eye cream,0,any,1,100.00%
2025-07-01,sku,eye cream,0,same,1,100.00%
2025-07-01,sku,eye cream,1,any,1,0.00%
2025-07-01,sku,eye cream,1,same,1,0.00%
2025-07-01,sku,eye cream,2,any,1,0.00%
2025-07-01,sku,eye cream,2,same,1,0.00%
2025-07-01,sku,eye cream,3,any,1,0.00%
2025-07-01,sku,eye cream,3,same,1,0.00%
2025-07-01,sku,eye cream,4,any,1,0.00%
2025-07-01,sku,eye cream,4,same,1,0.00%
2025-07-01,sku,eye cream,5,any,1,0.00%
2025-07-01,sku,eye cream,5,same,1,0.00%
2025-07-01,sku,eye cream,6,any,1,0.00%
2025-07-01,sku,eye cream,6,same,1,0.00%
2025-07-01,sku,eye cream,7,any,1,0.00%
2025-07-01,sku,eye cream,7,same,1,0.00%
2025-07-01,sku,eye cream,8,any,1,0.00%
2025-07-01,sku,eye cream,8,same,1,0.00%
2025-07-01,sku,eye cream,9,any,1,0.00%
2025-07-01,sku,eye cream,9,same,1,0.00%
2025-07-01,sku,eye cream,10,any,1,0.00%
2025-07-01,sku,eye cream,10,same,1,0.00%
2025-07-01,sku,eye cream,11,any,1,0.00%
2025-07-01,sku,eye cream,11,same,1,0.00%
2025-07-01,sku,eye cream,12,any,1,0.00%
2025-07-01,sku,eye cream,12,same,1,0.00%
2024-11-01,sku,max power,0,any,1,100.00%
2024-11-01,sku,max power,0,same,1,100.00%
2024-11-01,sku,max power,1,any,1,0.00%
2024-11-01,sku,max power,1,same,1,0.00%
2024-11-01,sku,max power,2,any,1,0.00%
2024-11-01,sku,max power,2,same,1,0.00%
2024-11-01,sku,max power,3,any,1,0.00%
2024-11-01,sku,max power,3,same,1,0.00%
2024-11-01,sku,max power,4,any,1,0.00%
2024-11-01,sku,max power,4,same,1,0.00%
2024-11-01,sku,max power,5,any,1,0.00%
2024-11-01,sku,max power,5,same,1,0.00%
2024-11-01,sku,max power,6,any,1,0.00%
2024-11-01,sku,max power,6,same,1,0.00%
2024-11-01,sku,max power,7,any,1,0.00%
2024-11-01,sku,max power,7,same,1,0.00%
2024-11-01,sku,max power,8,any,1,0.00%
2024-11-01,sku,max power,8,same,1,0.00%
2024-11-01,sku,max power,9,any,1,0.00%
2024-11-01,sku,max power,9,same,1,0.00%
2024-11-01,sku,max power,10,any,1,0.00%
2024-11-01,sku,max power,10,same,1,0.00%
2024-11-01,sku,max power,11,any,1,0.00%
2024-11-01,sku,max power,11,same,1,0.00%
2024-11-01,sku,max power,12,any,1,0.00%
2024-11-01,sku,max power,12,same,1,0.00%
2024-12-01,sku,max power,0,any,1,100.00%
2024-12-01,sku,max power,0,same,1,100.00%
2024-12-01,sku,max power,1,any,1,0.00%
2024-12-01,sku,max power,1,same,1,0.00%
2024-12-01,sku,max power,2,any,1,0.00%
2024-12-01,sku,max power,2,same,1,0.00%
2024-12-01,sku,max power,3,any,1,0.00%
2024-12-01,sku,max power,3,same,1,0.00%
2024-12-01,sku,max power,4,any,1,0.00%
2024-12-01,sku,max power,4,same,1,0.00%
2024-12-01,sku,max power,5,any,1,0.00%
2024-12-01,sku,max power,5,same,1,0.00%
2024-12-01,sku,max power,6,any,1,0.00%
2024-12-01,sku,max power,6,same,1,0.00%
2024-12-01,sku,max power,7,any,1,0.00%
2024-12-01,sku,max power,7,same,1,0.00%
2024-12-01,sku,max power,8,any,1,0.00%
2024-12-01,sku,max power,8,same,1,0.00%
2024-12-01,sku,max power,9,any,1,0.00%
2024-12-01,sku,max power,9,same,1,0.00%
2024-12-01,sku,max power,10,any,1,0.00%
2024-12-01,sku,max power,10,same,1,0.00%
2024-12-01,sku,max power,11,any,1,0.00%
2024-12-01,sku,max power,11,same,1,0.00%
2024-12-01,sku,max power,12,any,1,0.00%
2024-12-01,sku,max power,12,same,1,0.00%
2025-01-01,sku,max power,0,any,2,100.00%
2025-01-01,sku,max power,0,same,2,100.00%
2025-01-01,sku,max power,1,any,2,0.00%
2025-01-01,sku,max power,1,same,2,0.00%
2025-01-01,sku,max power,2,any,2,0.00%
2025-01-01,sku,max power,2,same,2,0.00%
2025-01-01,sku,max power,3,any,2,0.00%
2025-01-01,sku,max power,3,same,2,0.00%
2025-01-01,sku,max power,4,any,2,0.00%
2025-01-01,sku,max power,4,same,2,0.00%
2025-01-01,sku,max power,5,any,2,0.00%
2025-01-01,sku,max power,5,same,2,0.00%
2025-01-01,sku,max power,6,any,2,0.00%
2025-01-01,sku,max power,6,same,2,0.00%
2025-01-01,sku,max power,7,any,2,0.00%
2025-01-01,sku,max power,7,same,2,0.00%
2025-01-01,sku,max power,8,any,2,0.00%
2025-01-01,sku,max power,8,same,2,0.00%
2025-01-01,sku,max power,9,any,2,0.00%
2025-01-01,sku,max power,9,same,2,0.00%
2025-01-01,sku,max power,10,any,2,0.00%
2025-01-01,sku,max power,10,same,2,0.00%
2025-01-01,sku,max power,11,any,2,0.00%
2025-01-01,sku,max power,11,same,2,0.00%
2025-01-01,sku,max power,12,any,2,0.00%
2025-01-01,sku,max power,12,same,2,0.00%
2025-03-01,sku,max power,0,any,1,100.00%
2025-03-01,sku,max power,0,same,1,100.00%
2025-03-01,sku,max power,1,any,1,0.00%
2025-03-01,sku,max power,1,same,1,0.00%
2025-03-01,sku,max power,2,any,1,0.00%
2025-03-01,sku,max power,2,same,1,0.00%
2025-03-01,sku,max power,3,any,1,0.00%
2025-03-01,sku,max power,3,same,1,0.00%
2025-03-01,sku,max power,4,any,1,0.00%
2025-03-01,sku,max power,4,same,1,0.00%
2025-03-01,sku,max power,5,any,1,0.00%
2025-03-01,sku,max power,5,same,1,0.00%
2025-03-01,sku,max power,6,any,1,0.00%
2025-03-01,sku,max power,6,same,1,0.00%
2025-03-01,sku,max power,7,any,1,0.00%
2025-03-01,sku,max power,7,same,1,0.00%
2025-03-01,sku,max power,8,any,1,0.00%
2025-03-01,sku,max power,8,same,1,0.00%
2025-03-01,sku,max power,9,any,1,0.00%
2025-03-01,sku,max power,9,same,1,0.00%
2025-03-01,sku,max power,10,any,1,0.00%
2025-03-01,sku,max power,10,same,1,0.00%
2025-03-01,sku,max power,11,any,1,0.00%
2025-03-01,sku,max power,11,same,1,0.00%
2025-03-01,sku,max power,12,any,1,0.00%
2025-03-01,sku,max power,12,same,1,0.00%
2025-04-01,sku,max power,0,any,2,100.00%
2025-04-01,sku,max power,0,same,2,100.00%
2025-04-01,sku,max power,1,any,2,0.00%
2025-04-01,sku,max power,1,same,2,0.00%
2025-04-01,sku,max power,2,any,2,0.00%
2025-04-01,sku,max power,2,same,2,0.00%
2025-04-01,sku,max power,3,any,2,0.00%
2025-04-01,sku,max power,3,same,2,0.00%
2025-04-01,sku,max power,4,any,2,0.00%
2025-04-01,sku,max power,4,same,2,0.00%
2025-04-01,sku,max power,5,any,2,0.00%
2025-04-01,sku,max power,5,same,2,0.00%
2025-04-01,sku,max power,6,any,2,0.00%
2025-04-01,sku,max power,6,same,2,0.00%
2025-04-01,sku,max power,7,any,2,0.00%
2025-04-01,sku,max power,7,same,2,0.00%
2025-04-01,sku,max power,8,any,2,0.00%
2025-04-01,sku,max power,8,same,2,0.00%
2025-04-01,sku,max power,9,any,2,0.00%
2025-04-01,sku,max power,9,same,2,0.00%
2025-04-01,sku,max power,10,any,2,0.00%
2025-04-01,sku,max power,10,same,2,0.00%
2025-04-01,sku,max power,11,any,2,0.00%
2025-04-01,sku,max power,11,same,2,0.00%
2025-04-01,sku,max power,12,any,2,0.00%
2025-04-01,sku,max power,12,same,2,0.00%
2025-01-01,sku,moisturizer spf,0,any,2,100.00%
2025-01-01,sku,moisturizer spf,0,same,2,100.00%
2025-01-01,sku,moisturizer spf,1,any,2,0.00%
2025-01-01,sku,moisturizer spf,1,same,2,0.00%
2025-01-01,sku,moisturizer spf,2,any,2,0.00%
2025-01-01,sku,moisturizer spf,2,same,2,0.00%
2025-01-01,sku,moisturizer spf,3,any,2,0.00%
2025-01-01,sku,moisturizer spf,3,same,2,0.00%
2025-01-01,sku,moisturizer spf,4,any,2,0.00%
2025-01-01,sku,moisturizer spf,4,same,2,0.00%
2025-01-01,sku,moisturizer spf,5,any,2,0.00%
2025-01-01,sku,moisturizer spf,5,same,2,0.00%
2025-01-01,sku,moisturizer spf,6,any,2,0.00%
2025-01-01,sku,moisturizer spf,6,same,2,0.00%
2025-01-01,sku,moisturizer spf,7,any,2,0.00%
2025-01-01,sku,moisturizer spf,7,same,2,0.00%
2025-01-01,sku,moisturizer spf,8,any,2,0.00%
2025-01-01,sku,moisturizer spf,8,same,2,0.00%
2025-01-01,sku,moisturizer spf,9,any,2,0.00%
2025-01-01,sku,moisturizer spf,9,same,2,0.00%
2025-01-01,sku,moisturizer spf,10,any,2,0.00%
2025-01-01,sku,moisturizer spf,10,same,2,0.00%
2025-01-01,sku,moisturizer spf,11,any,2,0.00%
2025-01-01,sku,moisturizer spf,11,same,2,0.00%
2025-01-01,sku,moisturizer spf,12,any,2,0.00%
2025-01-01,sku,moisturizer spf,12,same,2,0.00%
2024-11-01,sku,oral minoxidil,0,any,1,100.00%
2024-11-01,sku,oral minoxidil,0,same,1,100.00%
2024-11-01,sku,oral minoxidil,1,any,1,0.00%
2024-11-01,sku,oral minoxidil,1,same,1,0.00%
2024-11-01,sku,oral minoxidil,2,any,1,0.00%
2024-11-01,sku,oral minoxidil,2,same,1,0.00%
2024-11-01,sku,oral minoxidil,3,any,1,0.00%
2024-11-01,sku,oral minoxidil,3,same,1,0.00%
2024-11-01,sku,oral minoxidil,4,any,1,0.00%
2024-11-01,sku,oral minoxidil,4,same,1,0.00%
2024-11-01,sku,oral minoxidil,5,any,1,0.00%
2024-11-01,sku,oral minoxidil,5,same,1,0.00%
2024-11-01,sku,oral minoxidil,6,any,1,0.00%
2024-11-01,sku,oral minoxidil,6,same,1,0.00%
2024-11-01,sku,oral minoxidil,7,any,1,0.00%
2024-11-01,sku,oral minoxidil,7,same,1,0.00%
2024-11-01,sku,oral minoxidil,8,any,1,0.00%
2024-11-01,sku,oral minoxidil,8,same,1,0.00%
2024-11-01,sku,oral minoxidil,9,any,1,0.00%
2024-11-01,sku,oral minoxidil,9,same,1,0.00%
2024-11-01,sku,oral minoxidil,10,any,1,0.00%
2024-11-01,sku,oral minoxidil,10,same,1,0.00%
2024-11-01,sku,oral minoxidil,11,any,1,0.00%
2024-11-01,sku,oral minoxidil,11,same,1,0.00%
2024-11-01,sku,oral minoxidil,12,any,1,0.00%
2024-11-01,sku,oral minoxidil,12,same,1,0.00%
2024-12-01,sku,oral minoxidil,0,any,1,100.00%
2024-12-01,sku,oral minoxidil,0,same,1,100.00%
2024-12-01,sku,oral minoxidil,1,any,1,100.00%
2024-12-01,sku,oral minoxidil,1,same,1,100.00%
2024-12-01,sku,oral minoxidil,2,any,1,100.00%
2024-12-01,sku,oral minoxidil,2,same,1,100.00%
2024-12-01,sku,oral minoxidil,3,any,1,100.00%
2024-12-01,sku,oral minoxidil,3,same,1,100.00%
2024-12-01,sku,oral minoxidil,4,any,1,100.00%
2024-12-01,sku,oral minoxidil,4,same,1,100.00%
2024-12-01,sku,oral minoxidil,5,any,1,0.00%
2024-12-01,sku,oral minoxidil,5,same,1,0.00%
2024-12-01,sku,oral minoxidil,6,any,1,0.00%
2024-12-01,sku,oral minoxidil,6,same,1,0.00%
2024-12-01,sku,oral minoxidil,7,any,1,0.00%
2024-12-01,sku,oral minoxidil,7,same,1,0.00%
2024-12-01,sku,oral minoxidil,8,any,1,0.00%
2024-12-01,sku,oral minoxidil,8,same,1,0.00%
2024-12-01,sku,oral minoxidil,9,any,1,0.00%
2024-12-01,sku,oral minoxidil,9,same,1,0.00%
2024-12-01,sku,oral minoxidil,10,any,1,0.00%
2024-12-01,sku,oral minoxidil,10,same,1,0.00%
2024-12-01,sku,oral minoxidil,11,any,1,0.00%
2024-12-01,sku,oral minoxidil,11,same,1,0.00%
2024-12-01,sku,oral minoxidil,12,any,1,0.00%
2024-12-01,sku,oral minoxidil,12,same,1,0.00%
2025-01-01,sku,oral minoxidil,0,any,1,100.00%
2025-01-01,sku,oral minoxidil,0,same,1,100.00%
2025-01-01,sku,oral minoxidil,1,any,1,100.00%
2025-01-01,sku,oral minoxidil,1,same,1,100.00%
2025-01-01,sku,oral minoxidil,2,any,1,100.00%
2025-01-01,sku,oral minoxidil,2,same,1,100.00%
2025-01-01,sku,oral minoxidil,3,any,1,0.00%
2025-01-01,sku,oral minoxidil,3,same,1,0.00%
2025-01-01,sku,oral minoxidil,4,any,1,100.00%
2025-01-01,sku,oral minoxidil,4,same,1,100.00%
2025-01-01,sku,oral minoxidil,5,any,1,100.00%
2025-01-01,sku,oral minoxidil,5,same,1,100.00%
2025-01-01,sku,oral minoxidil,6,any,1,100.00%
2025-01-01,sku,oral minoxidil,6,same,1,100.00%
2025-01-01,sku,oral minoxidil,7,any,1,0.00%
2025-01-01,sku,oral minoxidil,7,same,1,0.00%
2025-01-01,sku,oral minoxidil,8,any,1,0.00%
2025-01-01,sku,oral minoxidil,8,same,1,0.00%
2025-01-01,sku,oral minoxidil,9,any,1,0.00%
2025-01-01,sku,oral minoxidil,9,same,1,0.00%
2025-01-01,sku,oral minoxidil,10,any,1,0.00%
2025-01-01,sku,oral minoxidil,10,same,1,0.00%
2025-01-01,sku,oral minoxidil,11,any,1,0.00%
2025-01-01,sku,oral minoxidil,11,same,1,0.00%
2025-01-01,sku,oral minoxidil,12,any,1,0.00%
2025-01-01,sku,oral minoxidil,12,same,1,0.00%
2025-02-01,sku,oral minoxidil,0,any,1,100.00%
2025-02-01,sku,oral minoxidil,0,same,1,100.00%
2025-02-01,sku,oral minoxidil,1,any,1,100.00%
2025-02-01,sku,oral minoxidil,1,same,1,100.00%
2025-02-01,sku,oral minoxidil,2,any,1,100.00%
2025-02-01,sku,oral minoxidil,2,same,1,100.00%
2025-02-01,sku,oral minoxidil,3,any,1,0.00%
2025-02-01,sku,oral minoxidil,3,same,1,0.00%
2025-02-01,sku,oral minoxidil,4,any,1,0.00%
2025-02-01,sku,oral minoxidil,4,same,1,0.00%
2025-02-01,sku,oral minoxidil,5,any,1,0.00%
2025-02-01,sku,oral minoxidil,5,same,1,0.00%
2025-02-01,sku,oral minoxidil,6,any,1,0.00%
2025-02-01,sku,oral minoxidil,6,same,1,0.00%
2025-02-01,sku,oral minoxidil,7,any,1,0.00%
2025-02-01,sku,oral minoxidil,7,same,1,0.00%
2025-02-01,sku,oral minoxidil,8,any,1,0.00%
2025-02-01,sku,oral minoxidil,8,same,1,0.00%
2025-02-01,sku,oral minoxidil,9,any,1,0.00%
2025-02-01,sku,oral minoxidil,9,same,1,0.00%
2025-02-01,sku,oral minoxidil,10,any,1,0.00%
2025-02-01,sku,oral minoxidil,10,same,1,0.00%
2025-02-01,sku,oral minoxidil,11,any,1,0.00%
2025-02-01,sku,oral minoxidil,11,same,1,0.00%
2025-02-01,sku,oral minoxidil,12,any,1,0.00%
2025-02-01,sku,oral minoxidil,12,same,1,0.00%
2025-03-01,sku,oral minoxidil,0,any,8,100.00%
2025-03-01,sku,oral minoxidil,0,same,8,100.00%
2025-03-01,sku,oral minoxidil,1,any,8,100.00%
2025-03-01,sku,oral minoxidil,1,same,8,87.50%
2025-03-01,sku,oral minoxidil,2,any,8,62.50%
2025-03-01,sku,oral minoxidil,2,same,8,50.00%
2025-03-01,sku,oral minoxidil,3,any,8,62.50%
2025-03-01,sku,oral minoxidil,3,same,8,50.00%
2025-03-01,sku,oral minoxidil,4,any,8,75.00%
2025-03-01,sku,oral minoxidil,4,same,8,50.00%
2025-03-01,sku,oral minoxidil,5,any,8,25.00%
2025-03-01,sku,oral minoxidil,5,same,8,12.50%
2025-03-01,sku,oral minoxidil,6,any,8,0.00%
2025-03-01,sku,oral minoxidil,6,same,8,0.00%
2025-03-01,sku,oral minoxidil,7,any,8,0.00%
2025-03-01,sku,oral minoxidil,7,same,8,0.00%
2025-03-01,sku,oral minoxidil,8,any,8,0.00%
2025-03-01,sku,oral minoxidil,8,same,8,0.00%
2025-03-01,sku,oral minoxidil,9,any,8,0.00%
2025-03-01,sku,oral minoxidil,9,same,8,0.00%
2025-03-01,sku,oral minoxidil,10,any,8,0.00%
2025-03-01,sku,oral minoxidil,10,same,8,0.00%
2025-03-01,sku,oral minoxidil,11,any,8,0.00%
2025-03-01,sku,oral minoxidil,11,same,8,0.00%
2025-03-01,sku,oral minoxidil,12,any,8,0.00%
2025-03-01,sku,oral minoxidil,12,same,8,0.00%
2025-04-01,sku,oral minoxidil,0,any,15,100.00%
2025-04-01,sku,oral minoxidil,0,same,15,100.00%
2025-04-01,sku,oral minoxidil,1,any,15,40.00%
2025-04-01,sku,oral minoxidil,1,same,15,20.00%
2025-04-01,sku,oral minoxidil,2,any,15,46.67%
2025-04-01,sku,oral minoxidil,2,same,15,26.67%
2025-04-01,sku,oral minoxidil,3,any,15,53.33%
2025-04-01,sku,oral minoxidil,3,same,15,40.00%
2025-04-01,sku,oral minoxidil,4,any,15,13.33%
2025-04-01,sku,oral minoxidil,4,same,15,13.33%
2025-04-01,sku,oral minoxidil,5,any,15,0.00%
2025-04-01,sku,oral minoxidil,5,same,15,0.00%
2025-04-01,sku,oral minoxidil,6,any,15,0.00%
2025-04-01,sku,oral minoxidil,6,same,15,0.00%
2025-04-01,sku,oral minoxidil,7,any,15,0.00%
2025-04-01,sku,oral minoxidil,7,same,15,0.00%
2025-04-01,sku,oral minoxidil,8,any,15,0.00%
2025-04-01,sku,oral minoxidil,8,same,15,0.00%
2025-04-01,sku,oral minoxidil,9,any,15,0.00%
2025-04-01,sku,oral minoxidil,9,same,15,0.00%
2025-04-01,sku,oral minoxidil,10,any,15,0.00%
2025-04-01,sku,oral minoxidil,10,same,15,0.00%
2025-04-01,sku,oral minoxidil,11,any,15,0.00%
2025-04-01,sku,oral minoxidil,11,same,15,0.00%
2025-04-01,sku,oral minoxidil,12,any,15,0.00%
2025-04-01,sku,oral minoxidil,12,same,15,0.00%
2025-05-01,sku,oral minoxidil,0,any,6,100.00%
2025-05-01,sku,oral minoxidil,0,same,6,100.00%
2025-05-01,sku,oral minoxidil,1,any,6,33.33%
2025-05-01,sku,oral minoxidil,1,same,6,0.00%
2025-05-01,sku,oral minoxidil,2,any,6,50.00%
2025-05-01,sku,oral minoxidil,2,same,6,33.33%
2025-05-01,sku,oral minoxidil,3,any,6,16.67%
2025-05-01,sku,oral minoxidil,3,same,6,0.00%
2025-05-01,sku,oral minoxidil,4,any,6,0.00%
2025-05-01,sku,oral minoxidil,4,same,6,0.00%
2025-05-01,sku,oral minoxidil,5,any,6,0.00%
2025-05-01,sku,oral minoxidil,5,same,6,0.00%
2025-05-01,sku,oral minoxidil,6,any,6,0.00%
2025-05-01,sku,oral minoxidil,6,same,6,0.00%
2025-05-01,sku,oral minoxidil,7,any,6,0.00%
2025-05-01,sku,oral minoxidil,7,same,6,0.00%
2025-05-01,sku,oral minoxidil,8,any,6,0.00%
2025-05-01,sku,oral minoxidil,8,same,6,0.00%
2025-05-01,sku,oral minoxidil,9,any,6,0.00%
2025-05-01,sku,oral minoxidil,9,same,6,0.00%
2025-05-01,sku,oral minoxidil,10,any,6,0.00%
2025-05-01,sku,oral minoxidil,10,same,6,0.00%
2025-05-01,sku,oral minoxidil,11,any,6,0.00%
2025-05-01,sku,oral minoxidil,11,same,6,0.00%
2025-05-01,sku,oral minoxidil,12,any,6,0.00%
2025-05-01,sku,oral minoxidil,12,same,6,0.00%
2025-06-01,sku,oral minoxidil,0,any,8,100.00%
2025-06-01,sku,oral minoxidil,0,same,8,100.00%
2025-06-01,sku,oral minoxidil,1,any,8,75.00%
2025-06-01,sku,oral minoxidil,1,same,8,75.00%
2025-06-01,sku,oral minoxidil,2,any,8,12.50%
2025-06-01,sku,oral minoxidil,2,same,8,12.50%
2025-06-01,sku,oral minoxidil,3,any,8,0.00%
2025-06-01,sku,oral minoxidil,3,same,8,0.00%
2025-06-01,sku,oral minoxidil,4,any,8,0.00%
2025-06-01,sku,oral minoxidil,4,same,8,0.00%
2025-06-01,sku,oral minoxidil,5,any,8,0.00%
2025-06-01,sku,oral minoxidil,5,same,8,0.00%
2025-06-01,sku,oral minoxidil,6,any,8,0.00%
2025-06-01,sku,oral minoxidil,6,same,8,0.00%
2025-06-01,sku,oral minoxidil,7,any,8,0.00%
2025-06-01,sku,oral minoxidil,7,same,8,0.00%
2025-06-01,sku,oral minoxidil,8,any,8,0.00%
2025-06-01,sku,oral minoxidil,8,same,8,0.00%
2025-06-01,sku,oral minoxidil,9,any,8,0.00%
2025-06-01,sku,oral minoxidil,9,same,8,0.00%
2025-06-01,sku,oral minoxidil,10,any,8,0.00%
2025-06-01,sku,oral minoxidil,10,same,8,0.00%
2025-06-01,sku,oral minoxidil,11,any,8,0.00%
2025-06-01,sku,oral minoxidil,11,same,8,0.00%
2025-06-01,sku,oral minoxidil,12,any,8,0.00%
2025-06-01,sku,oral minoxidil,12,same,8,0.00%
2025-07-01,sku,oral minoxidil,0,any,12,100.00%
2025-07-01,sku,oral minoxidil,0,same,12,100.00%
2025-07-01,sku,oral minoxidil,1,any,12,0.00%
2025-07-01,sku,oral minoxidil,1,same,12,0.00%
2025-07-01,sku,oral minoxidil,2,any,12,0.00%
2025-07-01,sku,oral minoxidil,2,same,12,0.00%
2025-07-01,sku,oral minoxidil,3,any,12,0.00%
2025-07-01,sku,oral minoxidil,3,same,12,0.00%
2025-07-01,sku,oral minoxidil,4,any,12,0.00%
2025-07-01,sku,oral minoxidil,4,same,12,0.00%
2025-07-01,sku,oral minoxidil,5,any,12,0.00%
2025-07-01,sku,oral minoxidil,5,same,12,0.00%
2025-07-01,sku,oral minoxidil,6,any,12,0.00%
2025-07-01,sku,oral minoxidil,6,same,12,0.00%
2025-07-01,sku,oral minoxidil,7,any,12,0.00%
2025-07-01,sku,oral minoxidil,7,same,12,0.00%
2025-07-01,sku,oral minoxidil,8,any,12,0.00%
2025-07-01,sku,oral minoxidil,8,same,12,0.00%
2025-07-01,sku,oral minoxidil,9,any,12,0.00%
2025-07-01,sku,oral minoxidil,9,same,12,0.00%
2025-07-01,sku,oral minoxidil,10,any,12,0.00%
2025-07-01,sku,oral minoxidil,10,same,12,0.00%
2025-07-01,sku,oral minoxidil,11,any,12,0.00%
2025-07-01,sku,oral minoxidil,11,same,12,0.00%
2025-07-01,sku,oral minoxidil,12,any,12,0.00%
2025-07-01,sku,oral minoxidil,12,same,12,0.00%
2025-08-01,sku,oral minoxidil,0,any,3,100.00%
2025-08-01,sku,oral minoxidil,0,same,3,100.00%
2025-08-01,sku,oral minoxidil,1,any,3,0.00%
2025-08-01,sku,oral minoxidil,1,same,3,0.00%
2025-08-01,sku,oral minoxidil,2,any,3,0.00%
