cohort_type,cohort_month,dimension,first_value,m,metric,measure,cohort_size,ltv_per_user
purchase,2025-03-01,sku,eye cream,7,any,revenue,1,
purchase,2025-03-01,sku,eye cream,8,any,revenue,1,
purchase,2025-03-01,sku,eye cream,9,any,revenue,1,
purchase,2025-03-01,sku,eye cream,10,any,revenue,1,
purchase,2025-03-01,sku,eye cream,11,any,revenue,1,
purchase,2025-03-01,sku,eye cream,12,any,revenue,1,
purchase,2025-03-01,sku,eye cream,0,same,revenue,1,214.5
purchase,2025-03-01,sku,eye cream,1,same,revenue,1,214.5
purchase,2025-03-01,sku,eye cream,2,same,revenue,1,214.5
purchase,2025-03-01,sku,eye cream,3,same,revenue,1,214.5
purchase,2025-03-01,sku,eye cream,4,same,revenue,1,214.5
purchase,2025-03-01,sku,eye cream,5,same,revenue,1,214.5
purchase,2025-03-01,sku,eye cream,6,same,revenue,1,
purchase,2025-03-01,sku,eye cream,7,same,revenue,1,
purchase,2025-03-01,sku,eye cream,8,same,revenue,1,
purchase,2025-03-01,sku,eye cream,9,same,revenue,1,
purchase,2025-03-01,sku,eye cream,10,same,revenue,1,
purchase,2025-03-01,sku,eye cream,11,same,revenue,1,
purchase,2025-03-01,sku,eye cream,12,same,revenue,1,
purchase,2025-07-01,sku,eye cream,0,any,revenue,1,927
purchase,2025-07-01,sku,eye cream,1,any,revenue,1,927
purchase,2025-07-01,sku,eye cream,2,any,revenue,1,
purchase,2025-07-01,sku,eye cream,3,any,revenue,1,
purchase,2025-07-01,sku,eye cream,4,any,revenue,1,
purchase,2025-07-01,sku,eye cream,5,any,revenue,1,
purchase,2025-07-01,sku,eye cream,6,any,revenue,1,
purchase,2025-07-01,sku,eye cream,7,any,revenue,1,
purchase,2025-07-01,sku,eye cream,8,any,revenue,1,
purchase,2025-07-01,sku,eye cream,9,any,revenue,1,
purchase,2025-07-01,sku,eye cream,10,any,revenue,1,
purchase,2025-07-01,sku,eye cream,11,any,revenue,1,
purchase,2025-07-01,sku,eye cream,12,any,revenue,1,
purchase,2025-07-01,sku,eye cream,0,same,revenue,1,309
purchase,2025-07-01,sku,eye cream,1,same,revenue,1,309
purchase,2025-07-01,sku,eye cream,2,same,revenue,1,
purchase,2025-07-01,sku,eye cream,3,same,revenue,1,
purchase,2025-07-01,sku,eye cream,4,same,revenue,1,
purchase,2025-07-01,sku,eye cream,5,same,revenue,1,
purchase,2025-07-01,sku,eye cream,6,same,revenue,1,
purchase,2025-07-01,sku,eye cream,7,same,revenue,1,
purchase,2025-07-01,sku,eye cream,8,same,revenue,1,
purchase,2025-07-01,sku,eye cream,9,same,revenue,1,
purchase,2025-07-01,sku,eye cream,10,same,revenue,1,
purchase,2025-07-01,sku,eye cream,11,same,revenue,1,
purchase,2025-07-01,sku,eye cream,12,same,revenue,1,
purchase,2024-11-01,sku,max power,0,any,revenue,1,480
purchase,2024-11-01,sku,max power,1,any,revenue,1,480
purchase,2024-11-01,sku,max power,2,any,revenue,1,480
purchase,2024-11-01,sku,max power,3,any,revenue,1,480
purchase,2024-11-01,sku,max power,4,any,revenue,1,480
purchase,2024-11-01,sku,max power,5,any,revenue,1,480
purchase,2024-11-01,sku,max power,6,any,revenue,1,480
purchase,2024-11-01,sku,max power,7,any,revenue,1,480
purchase,2024-11-01,sku,max power,8,any,revenue,1,480
purchase,2024-11-01,sku,max power,9,any,revenue,1,480
purchase,2024-11-01,sku,max power,10,any,revenue,1,
purchase,2024-11-01,sku,max power,11,any,revenue,1,
purchase,2024-11-01,sku,max power,12,any,revenue,1,
purchase,2024-11-01,sku,max power,0,same,revenue,1,480
purchase,2024-11-01,sku,max power,1,same,revenue,1,480
purchase,2024-11-01,sku,max power,2,same,revenue,1,480
purchase,2024-11-01,sku,max power,3,same,revenue,1,480
purchase,2024-11-01,sku,max power,4,same,revenue,1,480
purchase,2024-11-01,sku,max power,5,same,revenue,1,480
purchase,2024-11-01,sku,max power,6,same,revenue,1,480
purchase,2024-11-01,sku,max power,7,same,revenue,1,480
purchase,2024-11-01,sku,max power,8,same,revenue,1,480
purchase,2024-11-01,sku,max power,9,same,revenue,1,480
purchase,2024-11-01,sku,max power,10,same,revenue,1,
purchase,2024-11-01,sku,max power,11,same,revenue,1,
purchase,2024-11-01,sku,max power,12,same,revenue,1,
purchase,2024-12-01,sku,max power,0,any,revenue,1,480
purchase,2024-12-01,sku,max power,1,any,revenue,1,480
purchase,2024-12-01,sku,max power,2,any,revenue,1,480
purchase,2024-12-01,sku,max power,3,any,revenue,1,480
purchase,2024-12-01,sku,max power,4,any,revenue,1,480
purchase,2024-12-01,sku,max power,5,any,revenue,1,480
purchase,2024-12-01,sku,max power,6,any,revenue,1,480
purchase,2024-12-01,sku,max power,7,any,revenue,1,480
purchase,2024-12-01,sku,max power,8,any,revenue,1,480
purchase,2024-12-01,sku,max power,9,any,revenue,1,
purchase,2024-12-01,sku,max power,10,any,revenue,1,
purchase,2024-12-01,sku,max power,11,any,revenue,1,
purchase,2024-12-01,sku,max power,12,any,revenue,1,
purchase,2024-12-01,sku,max power,0,same,revenue,1,480
purchase,2024-12-01,sku,max power,1,same,revenue,1,480
purchase,2024-12-01,sku,max power,2,same,revenue,1,480
purchase,2024-12-01,sku,max power,3,same,revenue,1,480
purchase,2024-12-01,sku,max power,4,same,revenue,1,480
purchase,2024-12-01,sku,max power,5,same,revenue,1,480
purchase,2024-12-01,sku,max power,6,same,revenue,1,480
purchase,2024-12-01,sku,max power,7,same,revenue,1,480
purchase,2024-12-01,sku,max power,8,same,revenue,1,480
purchase,2024-12-01,sku,max power,9,same,revenue,1,
purchase,2024-12-01,sku,max power,10,same,revenue,1,
purchase,2024-12-01,sku,max power,11,same,revenue,1,
purchase,2024-12-01,sku,max power,12,same,revenue,1,
purchase,2025-01-01,sku,max power,0,any,revenue,3,470
purchase,2025-01-01,sku,max power,1,any,revenue,3,470
purchase,2025-01-01,sku,max power,2,any,revenue,3,470
purchase,2025-01-01,sku,max power,3,any,revenue,3,470
purchase,2025-01-01,sku,max power,4,any,revenue,3,470
purchase,2025-01-01,sku,max power,5,any,revenue,3,470
purchase,2025-01-01,sku,max power,6,any,revenue,3,470
purchase,2025-01-01,sku,max power,7,any,revenue,3,470
purchase,2025-01-01,sku,max power,8,any,revenue,3,
purchase,2025-01-01,sku,max power,9,any,revenue,3,
purchase,2025-01-01,sku,max power,10,any,revenue,3,
purchase,2025-01-01,sku,max power,11,any,revenue,3,
purchase,2025-01-01,sku,max power,12,any,revenue,3,
purchase,2025-01-01,sku,max power,0,same,revenue,3,470
purchase,2025-01-01,sku,max power,1,same,revenue,3,470
purchase,2025-01-01,sku,max power,2,same,revenue,3,470
purchase,2025-01-01,sku,max power,3,same,revenue,3,470
purchase,2025-01-01,sku,max power,4,same,revenue,3,470
purchase,2025-01-01,sku,max power,5,same,revenue,3,470
purchase,2025-01-01,sku,max power,6,same,revenue,3,470
purchase,2025-01-01,sku,max power,7,same,revenue,3,470
purchase,2025-01-01,sku,max power,8,same,revenue,3,
purchase,2025-01-01,sku,max power,9,same,revenue,3,
purchase,2025-01-01,sku,max power,10,same,revenue,3,
purchase,2025-01-01,sku,max power,11,same,revenue,3,
purchase,2025-01-01,sku,max power,12,same,revenue,3,
purchase,2025-03-01,sku,max power,0,any,revenue,1,809.1
purchase,2025-03-01,sku,max power,1,any,revenue,1,809.1
purchase,2025-03-01,sku,max power,2,any,revenue,1,809.1
purchase,2025-03-01,sku,max power,3,any,revenue,1,809.1
purchase,2025-03-01,sku,max power,4,any,revenue,1,809.1
purchase,2025-03-01,sku,max power,5,any,revenue,1,809.1
purchase,2025-03-01,sku,max power,6,any,revenue,1,
purchase,2025-03-01,sku,max power,7,any,revenue,1,
purchase,2025-03-01,sku,max power,8,any,revenue,1,
purchase,2025-03-01,sku,max power,9,any,revenue,1,
purchase,2025-03-01,sku,max power,10,any,revenue,1,
purchase,2025-03-01,sku,max power,11,any,revenue,1,
purchase,2025-03-01,sku,max power,12,any,revenue,1,
purchase,2025-03-01,sku,max power,0,same,revenue,1,809.1
purchase,2025-03-01,sku,max power,1,same,revenue,1,809.1
purchase,2025-03-01,sku,max power,2,same,revenue,1,809.1
purchase,2025-03-01,sku,max power,3,same,revenue,1,809.1
purchase,2025-03-01,sku,max power,4,same,revenue,1,809.1
purchase,2025-03-01,sku,max power,5,same,revenue,1,809.1
purchase,2025-03-01,sku,max power,6,same,revenue,1,
purchase,2025-03-01,sku,max power,7,same,revenue,1,
purchase,2025-03-01,sku,max power,8,same,revenue,1,
purchase,2025-03-01,sku,max power,9,same,revenue,1,
purchase,2025-03-01,sku,max power,10,same,revenue,1,
purchase,2025-03-01,sku,max power,11,same,revenue,1,
purchase,2025-03-01,sku,max power,12,same,revenue,1,
purchase,2025-04-01,sku,max power,0,any,revenue,2,450
purchase,2025-04-01,sku,max power,1,any,revenue,2,450
purchase,2025-04-01,sku,max power,2,any,revenue,2,450
purchase,2025-04-01,sku,max power,3,any,revenue,2,450
purchase,2025-04-01,sku,max power,4,any,revenue,2,450
purchase,2025-04-01,sku,max power,5,any,revenue,2,
purchase,2025-04-01,sku,max power,6,any,revenue,2,
purchase,2025-04-01,sku,max power,7,any,revenue,2,
purchase,2025-04-01,sku,max power,8,any,revenue,2,
purchase,2025-04-01,sku,max power,9,any,revenue,2,
purchase,2025-04-01,sku,max power,10,any,revenue,2,
purchase,2025-04-01,sku,max power,11,any,revenue,2,
purchase,2025-04-01,sku,max power,12,any,revenue,2,
purchase,2025-04-01,sku,max power,0,same,revenue,2,450
purchase,2025-04-01,sku,max power,1,same,revenue,2,450
purchase,2025-04-01,sku,max power,2,same,revenue,2,450
purchase,2025-04-01,sku,max power,3,same,revenue,2,450
purchase,2025-04-01,sku,max power,4,same,revenue,2,450
purchase,2025-04-01,sku,max power,5,same,revenue,2,
purchase,2025-04-01,sku,max power,6,same,revenue,2,
purchase,2025-04-01,sku,max power,7,same,revenue,2,
purchase,2025-04-01,sku,max power,8,same,revenue,2,
purchase,2025-04-01,sku,max power,9,same,revenue,2,
purchase,2025-04-01,sku,max power,10,same,revenue,2,
purchase,2025-04-01,sku,max power,11,same,revenue,2,
purchase,2025-04-01,sku,max power,12,same,revenue,2,
purchase,2025-05-01,sku,max power,0,any,revenue,1,450
purchase,2025-05-01,sku,max power,1,any,revenue,1,450
purchase,2025-05-01,sku,max power,2,any,revenue,1,450
purchase,2025-05-01,sku,max power,3,any,revenue,1,450
purchase,2025-05-01,sku,max power,4,any,revenue,1,
purchase,2025-05-01,sku,max power,5,any,revenue,1,
purchase,2025-05-01,sku,max power,6,any,revenue,1,
purchase,2025-05-01,sku,max power,7,any,revenue,1,
purchase,2025-05-01,sku,max power,8,any,revenue,1,
purchase,2025-05-01,sku,max power,9,any,revenue,1,
purchase,2025-05-01,sku,max power,10,any,revenue,1,
purchase,2025-05-01,sku,max power,11,any,revenue,1,
purchase,2025-05-01,sku,max power,12,any,revenue,1,
purchase,2025-05-01,sku,max power,0,same,revenue,1,450
purchase,2025-05-01,sku,max power,1,same,revenue,1,450
purchase,2025-05-01,sku,max power,2,same,revenue,1,450
purchase,2025-05-01,sku,max power,3,same,revenue,1,450
purchase,2025-05-01,sku,max power,4,same,revenue,1,
purchase,2025-05-01,sku,max power,5,same,revenue,1,
purchase,2025-05-01,sku,max power,6,same,revenue,1,
purchase,2025-05-01,sku,max power,7,same,revenue,1,
purchase,2025-05-01,sku,max power,8,same,revenue,1,
purchase,2025-05-01,sku,max power,9,same,revenue,1,
purchase,2025-05-01,sku,max power,10,same,revenue,1,
purchase,2025-05-01,sku,max power,11,same,revenue,1,
purchase,2025-05-01,sku,max power,12,same,revenue,1,
purchase,2025-06-01,sku,max power,0,any,revenue,1,1109
purchase,2025-06-01,sku,max power,1,any,revenue,1,1768
purchase,2025-06-01,sku,max power,2,any,revenue,1,1768
purchase,2025-06-01,sku,max power,3,any,revenue,1,
purchase,2025-06-01,sku,max power,4,any,revenue,1,
purchase,2025-06-01,sku,max power,5,any,revenue,1,
purchase,2025-06-01,sku,max power,6,any,revenue,1,
purchase,2025-06-01,sku,max power,7,any,revenue,1,
purchase,2025-06-01,sku,max power,8,any,revenue,1,
purchase,2025-06-01,sku,max power,9,any,revenue,1,
purchase,2025-06-01,sku,max power,10,any,revenue,1,
purchase,2025-06-01,sku,max power,11,any,revenue,1,
purchase,2025-06-01,sku,max power,12,any,revenue,1,
purchase,2025-06-01,sku,max power,0,same,revenue,1,554.5
purchase,2025-06-01,sku,max power,1,same,revenue,1,554.5
purchase,2025-06-01,sku,max power,2,same,revenue,1,554.5
purchase,2025-06-01,sku,max power,3,same,revenue,1,
purchase,2025-06-01,sku,max power,4,same,revenue,1,
purchase,2025-06-01,sku,max power,5,same,revenue,1,
purchase,2025-06-01,sku,max power,6,same,revenue,1,
purchase,2025-06-01,sku,max power,7,same,revenue,1,
purchase,2025-06-01,sku,max power,8,same,revenue,1,
purchase,2025-06-01,sku,max power,9,same,revenue,1,
purchase,2025-06-01,sku,max power,10,same,revenue,1,
purchase,2025-06-01,sku,max power,11,same,revenue,1,
purchase,2025-06-01,sku,max power,12,same,revenue,1,
purchase,2025-07-01,sku,max power,0,any,revenue,1,1528
purchase,2025-07-01,sku,max power,1,any,revenue,1,2157
purchase,2025-07-01,sku,max power,2,any,revenue,1,
purchase,2025-07-01,sku,max power,3,any,revenue,1,
purchase,2025-07-01,sku,max power,4,any,revenue,1,
purchase,2025-07-01,sku,max power,5,any,revenue,1,
purchase,2025-07-01,sku,max power,6,any,revenue,1,
purchase,2025-07-01,sku,max power,7,any,revenue,1,
purchase,2025-07-01,sku,max power,8,any,revenue,1,
purchase,2025-07-01,sku,max power,9,any,revenue,1,
purchase,2025-07-01,sku,max power,10,any,revenue,1,
purchase,2025-07-01,sku,max power,11,any,revenue,1,
purchase,2025-07-01,sku,max power,12,any,revenue,1,
purchase,2025-07-01,sku,max power,0,same,revenue,1,764
purchase,2025-07-01,sku,max power,1,same,revenue,1,764
purchase,2025-07-01,sku,max power,2,same,revenue,1,
purchase,2025-07-01,sku,max power,3,same,revenue,1,
purchase,2025-07-01,sku,max power,4,same,revenue,1,
purchase,2025-07-01,sku,max power,5,same,revenue,1,
purchase,2025-07-01,sku,max power,6,same,revenue,1,
purchase,2025-07-01,sku,max power,7,same,revenue,1,
purchase,2025-07-01,sku,max power,8,same,revenue,1,
purchase,2025-07-01,sku,max power,9,same,revenue,1,
purchase,2025-07-01,sku,max power,10,same,revenue,1,
purchase,2025-07-01,sku,max power,11,same,revenue,1,
purchase,2025-07-01,sku,max power,12,same,revenue,1,
purchase,2025-01-01,sku,moisturizer spf,0,any,revenue,2,499
purchase,2025-01-01,sku,moisturizer spf,1,any,revenue,2,499
purchase,2025-01-01,sku,moisturizer spf,2,any,revenue,2,499
purchase,2025-01-01,sku,moisturizer spf,3,any,revenue,2,499
purchase,2025-01-01,sku,moisturizer spf,4,any,revenue,2,499
purchase,2025-01-01,sku,moisturizer spf,5,any,revenue,2,499
purchase,2025-01-01,sku,moisturizer spf,6,any,revenue,2,499
purchase,2025-01-01,sku,moisturizer spf,7,any,revenue,2,499
purchase,2025-01-01,sku,moisturizer spf,8,any,revenue,2,
purchase,2025-01-01,sku,moisturizer spf,9,any,revenue,2,
purchase,2025-01-01,sku,moisturizer spf,10,any,revenue,2,
purchase,2025-01-01,sku,moisturizer spf,11,any,revenue,2,
purchase,2025-01-01,sku,moisturizer spf,12,any,revenue,2,
purchase,2025-01-01,sku,moisturizer spf,0,same,revenue,2,249.5
purchase,2025-01-01,sku,moisturizer spf,1,same,revenue,2,249.5
purchase,2025-01-01,sku,moisturizer spf,2,same,revenue,2,249.5
purchase,2025-01-01,sku,moisturizer spf,3,same,revenue,2,249.5
purchase,2025-01-01,sku,moisturizer spf,4,same,revenue,2,249.5
purchase,2025-01-01,sku,moisturizer spf,5,same,revenue,2,249.5
purchase,2025-01-01,sku,moisturizer spf,6,same,revenue,2,249.5
purchase,2025-01-01,sku,moisturizer spf,7,same,revenue,2,249.5
purchase,2025-01-01,sku,moisturizer spf,8,same,revenue,2,
purchase,2025-01-01,sku,moisturizer spf,9,same,revenue,2,
purchase,2025-01-01,sku,moisturizer spf,10,same,revenue,2,
purchase,2025-01-01,sku,moisturizer spf,11,same,revenue,2,
purchase,2025-01-01,sku,moisturizer spf,12,same,revenue,2,
purchase,2024-11-01,sku,oral minoxidil,0,any,revenue,1,279
purchase,2024-11-01,sku,oral minoxidil,1,any,revenue,1,279
purchase,2024-11-01,sku,oral minoxidil,2,any,revenue,1,279
purchase,2024-11-01,sku,oral minoxidil,3,any,revenue,1,279
purchase,2024-11-01,sku,oral minoxidil,4,any,revenue,1,279
purchase,2024-11-01,sku,oral minoxidil,5,any,revenue,1,279
purchase,2024-11-01,sku,oral minoxidil,6,any,revenue,1,279
purchase,2024-11-01,sku,oral minoxidil,7,any,revenue,1,279
purchase,2024-11-01,sku,oral minoxidil,8,any,revenue,1,279
purchase,2024-11-01,sku,oral minoxidil,9,any,revenue,1,279
purchase,2024-11-01,sku,oral minoxidil,10,any,revenue,1,
purchase,2024-11-01,sku,oral minoxidil,11,any,revenue,1,
purchase,2024-11-01,sku,oral minoxidil,12,any,revenue,1,
purchase,2024-11-01,sku,oral minoxidil,0,same,revenue,1,279
purchase,2024-11-01,sku,oral minoxidil,1,same,revenue,1,279
purchase,2024-11-01,sku,oral minoxidil,2,same,revenue,1,279
purchase,2024-11-01,sku,oral minoxidil,3,same,revenue,1,279
purchase,2024-11-01,sku,oral minoxidil,4,same,revenue,1,279
purchase,2024-11-01,sku,oral minoxidil,5,same,revenue,1,279
purchase,2024-11-01,sku,oral minoxidil,6,same,revenue,1,279
purchase,2024-11-01,sku,oral minoxidil,7,same,revenue,1,279
purchase,2024-11-01,sku,oral minoxidil,8,same,revenue,1,279
purchase,2024-11-01,sku,oral minoxidil,9,same,revenue,1,279
purchase,2024-11-01,sku,oral minoxidil,10,same,revenue,1,
purchase,2024-11-01,sku,oral minoxidil,11,same,revenue,1,
purchase,2024-11-01,sku,oral minoxidil,12,same,revenue,1,
purchase,2024-12-01,sku,oral minoxidil,0,any,revenue,1,279
purchase,2024-12-01,sku,oral minoxidil,1,any,revenue,1,558
purchase,2024-12-01,sku,oral minoxidil,2,any,revenue,1,837
purchase,2024-12-01,sku,oral minoxidil,3,any,revenue,1,1116
purchase,2024-12-01,sku,oral minoxidil,4,any,revenue,1,1395
purchase,2024-12-01,sku,oral minoxidil,5,any,revenue,1,1674
purchase,2024-12-01,sku,oral minoxidil,6,any,revenue,1,1674
purchase,2024-12-01,sku,oral minoxidil,7,any,revenue,1,1674
purchase,2024-12-01,sku,oral minoxidil,8,any,revenue,1,1674
purchase,2024-12-01,sku,oral minoxidil,9,any,revenue,1,
purchase,2024-12-01,sku,oral minoxidil,10,any,revenue,1,
purchase,2024-12-01,sku,oral minoxidil,11,any,revenue,1,
purchase,2024-12-01,sku,oral minoxidil,12,any,revenue,1,
purchase,2024-12-01,sku,oral minoxidil,0,same,revenue,1,279
purchase,2024-12-01,sku,oral minoxidil,1,same,revenue,1,558
purchase,2024-12-01,sku,oral minoxidil,2,same,revenue,1,837
purchase,2024-12-01,sku,oral minoxidil,3,same,revenue,1,1116
purchase,2024-12-01,sku,oral minoxidil,4,same,revenue,1,1395
purchase,2024-12-01,sku,oral minoxidil,5,same,revenue,1,1674
purchase,2024-12-01,sku,oral minoxidil,6,same,revenue,1,1674
purchase,2024-12-01,sku,oral minoxidil,7,same,revenue,1,1674
purchase,2024-12-01,sku,oral minoxidil,8,same,revenue,1,1674
purchase,2024-12-01,sku,oral minoxidil,9,same,revenue,1,
purchase,2024-12-01,sku,oral minoxidil,10,same,revenue,1,
purchase,2024-12-01,sku,oral minoxidil,11,same,revenue,1,
purchase,2024-12-01,sku,oral minoxidil,12,same,revenue,1,
purchase,2025-01-01,sku,oral minoxidil,0,any,revenue,1,299
purchase,2025-01-01,sku,oral minoxidil,1,any,revenue,1,598
purchase,2025-01-01,sku,oral minoxidil,2,any,revenue,1,897
purchase,2025-01-01,sku,oral minoxidil,3,any,revenue,1,897
purchase,2025-01-01,sku,oral minoxidil,4,any,revenue,1,1236
purchase,2025-01-01,sku,oral minoxidil,5,any,revenue,1,1535
purchase,2025-01-01,sku,oral minoxidil,6,any,revenue,1,1834
purchase,2025-01-01,sku,oral minoxidil,7,any,revenue,1,1834
purchase,2025-01-01,sku,oral minoxidil,8,any,revenue,1,
purchase,2025-01-01,sku,oral minoxidil,9,any,revenue,1,
purchase,2025-01-01,sku,oral minoxidil,10,any,revenue,1,
purchase,2025-01-01,sku,oral minoxidil,11,any,revenue,1,
purchase,2025-01-01,sku,oral minoxidil,12,any,revenue,1,
purchase,2025-01-01,sku,oral minoxidil,0,same,revenue,1,299
purchase,2025-01-01,sku,oral minoxidil,1,same,revenue,1,598
purchase,2025-01-01,sku,oral minoxidil,2,same,revenue,1,897
purchase,2025-01-01,sku,oral minoxidil,3,same,revenue,1,897
purchase,2025-01-01,sku,oral minoxidil,4,same,revenue,1,1236
purchase,2025-01-01,sku,oral minoxidil,5,same,revenue,1,1535
purchase,2025-01-01,sku,oral minoxidil,6,same,revenue,1,1834
purchase,2025-01-01,sku,oral minoxidil,7,same,revenue,1,1834
purchase,2025-01-01,sku,oral minoxidil,8,same,revenue,1,
purchase,2025-01-01,sku,oral minoxidil,9,same,revenue,1,
purchase,2025-01-01,sku,oral minoxidil,10,same,revenue,1,
purchase,2025-01-01,sku,oral minoxidil,11,same,revenue,1,
purchase,2025-01-01,sku,oral minoxidil,12,same,revenue,1,
purchase,2025-02-01,sku,oral minoxidil,0,any,revenue,1,279
purchase,2025-02-01,sku,oral minoxidil,1,any,revenue,1,837
purchase,2025-02-01,sku,oral minoxidil,2,any,revenue,1,1116
purchase,2025-02-01,sku,oral minoxidil,3,any,revenue,1,1116
purchase,2025-02-01,sku,oral minoxidil,4,any,revenue,1,1116
purchase,2025-02-01,sku,oral minoxidil,5,any,revenue,1,1116
purchase,2025-02-01,sku,oral minoxidil,6,any,revenue,1,1116
purchase,2025-02-01,sku,oral minoxidil,7,any,revenue,1,
purchase,2025-02-01,sku,oral minoxidil,8,any,revenue,1,
purchase,2025-02-01,sku,oral minoxidil,9,any,revenue,1,
purchase,2025-02-01,sku,oral minoxidil,10,any,revenue,1,
purchase,2025-02-01,sku,oral minoxidil,11,any,revenue,1,
purchase,2025-02-01,sku,oral minoxidil,12,any,revenue,1,
purchase,2025-02-01,sku,oral minoxidil,0,same,revenue,1,279
purchase,2025-02-01,sku,oral minoxidil,1,same,revenue,1,837
purchase,2025-02-01,sku,oral minoxidil,2,same,revenue,1,1116
purchase,2025-02-01,sku,oral minoxidil,3,same,revenue,1,1116
purchase,2025-02-01,sku,oral minoxidil,4,same,revenue,1,1116
purchase,2025-02-01,sku,oral minoxidil,5,same,revenue,1,1116
purchase,2025-02-01,sku,oral minoxidil,6,same,revenue,1,1116
purchase,2025-02-01,sku,oral minoxidil,7,same,revenue,1,
purchase,2025-02-01,sku,oral minoxidil,8,same,revenue,1,
purchase,2025-02-01,sku,oral minoxidil,9,same,revenue,1,
purchase,2025-02-01,sku,oral minoxidil,10,same,revenue,1,
purchase,2025-02-01,sku,oral minoxidil,11,same,revenue,1,
purchase,2025-02-01,sku,oral minoxidil,12,same,revenue,1,
purchase,2025-03-01,sku,oral minoxidil,0,any,revenue,8,300.125
purchase,2025-03-01,sku,oral minoxidil,1,any,revenue,8,512.89375
purchase,2025-03-01,sku,oral minoxidil,2,any,revenue,8,649.6625
purchase,2025-03-01,sku,oral minoxidil,3,any,revenue,8,828.80625
purchase,2025-03-01,sku,oral minoxidil,4,any,revenue,8,987.95
purchase,2025-03-01,sku,oral minoxidil,5,any,revenue,8,1004.075
purchase,2025-03-01,sku,oral minoxidil,6,any,revenue,8,
purchase,2025-03-01,sku,oral minoxidil,7,any,revenue,8,
purchase,2025-03-01,sku,oral minoxidil,8,any,revenue,8,
purchase,2025-03-01,sku,oral minoxidil,9,any,revenue,8,
purchase,2025-03-01,sku,oral minoxidil,10,any,revenue,8,
purchase,2025-03-01,sku,oral minoxidil,11,any,revenue,8,
purchase,2025-03-01,sku,oral minoxidil,12,any,revenue,8,
purchase,2025-03-01,sku,oral minoxidil,0,same,revenue,8,282.75
purchase,2025-03-01,sku,oral minoxidil,1,same,revenue,8,451.89375
purchase,2025-03-01,sku,oral minoxidil,2,same,revenue,8,588.6625
purchase,2025-03-01,sku,oral minoxidil,3,same,revenue,8,725.43125
purchase,2025-03-01,sku,oral minoxidil,4,same,revenue,8,832.325
purchase,2025-03-01,sku,oral minoxidil,5,same,revenue,8,832.325
purchase,2025-03-01,sku,oral minoxidil,6,same,revenue,8,
purchase,2025-03-01,sku,oral minoxidil,7,same,revenue,8,
purchase,2025-03-01,sku,oral minoxidil,8,same,revenue,8,
purchase,2025-03-01,sku,oral minoxidil,9,same,revenue,8,
purchase,2025-03-01,sku,oral minoxidil,10,same,revenue,8,
purchase,2025-03-01,sku,oral minoxidil,11,same,revenue,8,
purchase,2025-03-01,sku,oral minoxidil,12,same,revenue,8,
purchase,2025-04-01,sku,oral minoxidil,0,any,revenue,17,612.1176471
purchase,2025-04-01,sku,oral minoxidil,1,any,revenue,17,818.7647059
purchase,2025-04-01,sku,oral minoxidil,2,any,revenue,17,1013.529412
purchase,2025-04-01,sku,oral minoxidil,3,any,revenue,17,1368.705882
purchase,2025-04-01,sku,oral minoxidil,4,any,revenue,17,1439.058824
purchase,2025-04-01,sku,oral minoxidil,5,any,revenue,17,
purchase,2025-04-01,sku,oral minoxidil,6,any,revenue,17,
purchase,2025-04-01,sku,oral minoxidil,7,any,revenue,17,
purchase,2025-04-01,sku,oral minoxidil,8,any,revenue,17,
purchase,2025-04-01,sku,oral minoxidil,9,any,revenue,17,
purchase,2025-04-01,sku,oral minoxidil,10,any,revenue,17,
purchase,2025-04-01,sku,oral minoxidil,11,any,revenue,17,
purchase,2025-04-01,sku,oral minoxidil,12,any,revenue,17,
purchase,2025-04-01,sku,oral minoxidil,0,same,revenue,17,487.1764706
purchase,2025-04-01,sku,oral minoxidil,1,same,revenue,17,537.5882353
purchase,2025-04-01,sku,oral minoxidil,2,same,revenue,17,595.0588235
purchase,2025-04-01,sku,oral minoxidil,3,same,revenue,17,790.5
purchase,2025-04-01,sku,oral minoxidil,4,same,revenue,17,860.8529412
purchase,2025-04-01,sku,oral minoxidil,5,same,revenue,17,
purchase,2025-04-01,sku,oral minoxidil,6,same,revenue,17,
purchase,2025-04-01,sku,oral minoxidil,7,same,revenue,17,
purchase,2025-04-01,sku,oral minoxidil,8,same,revenue,17,
purchase,2025-04-01,sku,oral minoxidil,9,same,revenue,17,
purchase,2025-04-01,sku,oral minoxidil,10,same,revenue,17,
purchase,2025-04-01,sku,oral minoxidil,11,same,revenue,17,
purchase,2025-04-01,sku,oral minoxidil,12,same,revenue,17,
purchase,2025-05-01,sku,oral minoxidil,0,any,revenue,12,485.9333333
purchase,2025-05-01,sku,oral minoxidil,1,any,revenue,12,567.35
purchase,2025-05-01,sku,oral minoxidil,2,any,revenue,12,738.6
purchase,2025-05-01,sku,oral minoxidil,3,any,revenue,12,738.6
purchase,2025-05-01,sku,oral minoxidil,4,any,revenue,12,
purchase,2025-05-01,sku,oral minoxidil,5,any,revenue,12,
purchase,2025-05-01,sku,oral minoxidil,6,any,revenue,12,
purchase,2025-05-01,sku,oral minoxidil,7,any,revenue,12,
purchase,2025-05-01,sku,oral minoxidil,8,any,revenue,12,
purchase,2025-05-01,sku,oral minoxidil,9,any,revenue,12,
purchase,2025-05-01,sku,oral minoxidil,10,any,revenue,12,
